Time,Coin,Quantity,Description
2022-07-29 12:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 13:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 13:00:00,DOGE,0.07380439,FTX App Earn
2022-07-29 14:00:00,DOGE,0.07380506,FTX App Earn
2022-07-29 14:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 15:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 15:00:00,DOGE,0.07380574,FTX App Earn
2022-07-29 16:00:00,DOGE,0.07380641,FTX App Earn
2022-07-29 16:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 17:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 17:00:00,DOGE,0.07380709,FTX App Earn
2022-07-29 18:00:00,DOGE,0.07380776,FTX App Earn
2022-07-29 18:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 19:00:00,USDT,0.00000986,FTX App Earn
2022-07-29 19:00:00,DOGE,0.07380843,FTX App Earn
2022-07-29 20:00:00,DOGE,0.07380911,FTX App Earn
2022-07-29 20:00:00,USDT,0.00000987,FTX App Earn
2022-07-29 21:00:00,USDT,0.00000987,FTX App Earn
2022-07-29 21:00:00,DOGE,0.07380978,FTX App Earn
2022-07-29 22:00:00,DOGE,0.07381046,FTX App Earn
2022-07-29 22:00:00,USDT,0.00000987,FTX App Earn
2022-07-29 23:00:00,USDT,0.00000987,FTX App Earn
2022-07-29 23:00:00,DOGE,0.07381113,FTX App Earn
2022-07-30 00:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 00:00:00,DOGE,0.07381180,FTX App Earn
2022-07-30 01:00:00,DOGE,0.07381248,FTX App Earn
2022-07-30 01:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 02:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 02:00:00,DOGE,0.07381315,FTX App Earn
2022-07-30 03:00:00,DOGE,0.07381383,FTX App Earn
2022-07-30 03:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 04:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 04:00:00,DOGE,0.07381450,FTX App Earn
2022-07-30 05:00:00,DOGE,0.07381518,FTX App Earn
2022-07-30 05:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 06:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 06:00:00,DOGE,0.07381585,FTX App Earn
2022-07-30 07:00:00,DOGE,0.07381652,FTX App Earn
2022-07-30 07:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 08:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 08:00:00,DOGE,0.07381720,FTX App Earn
2022-07-30 09:00:00,DOGE,0.07381787,FTX App Earn
2022-07-30 09:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 10:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 10:00:00,DOGE,0.07381855,FTX App Earn
2022-07-30 11:00:00,DOGE,0.07381922,FTX App Earn
2022-07-30 11:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 12:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 12:00:00,DOGE,0.07381989,FTX App Earn
2022-07-30 13:00:00,DOGE,0.07382057,FTX App Earn
2022-07-30 13:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 14:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 14:00:00,DOGE,0.07382124,FTX App Earn
2022-07-30 15:00:00,DOGE,0.07382192,FTX App Earn
2022-07-30 15:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 16:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 16:00:00,DOGE,0.07382259,FTX App Earn
2022-07-30 17:00:00,DOGE,0.07382326,FTX App Earn
2022-07-30 17:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 18:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 18:00:00,DOGE,0.07382394,FTX App Earn
2022-07-30 19:00:00,DOGE,0.07382461,FTX App Earn
2022-07-30 19:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 20:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 20:00:00,DOGE,0.07382529,FTX App Earn
2022-07-30 21:00:00,DOGE,0.07382596,FTX App Earn
2022-07-30 21:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 22:00:00,USDT,0.00000987,FTX App Earn
2022-07-30 22:00:00,DOGE,0.07382664,FTX App Earn
2022-07-30 23:00:00,DOGE,0.07382731,FTX App Earn
2022-07-30 23:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 00:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 00:00:00,DOGE,0.07382798,FTX App Earn
2022-07-31 01:00:00,DOGE,0.07382866,FTX App Earn
2022-07-31 01:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 02:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 02:00:00,DOGE,0.07382933,FTX App Earn
2022-07-31 03:00:00,DOGE,0.07383001,FTX App Earn
2022-07-31 03:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 04:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 04:00:00,DOGE,0.07383068,FTX App Earn
2022-07-31 05:00:00,DOGE,0.07383136,FTX App Earn
2022-07-31 05:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 06:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 06:00:00,DOGE,0.07383203,FTX App Earn
2022-07-31 07:00:00,DOGE,0.07383270,FTX App Earn
2022-07-31 07:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 08:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 08:00:00,DOGE,0.07383338,FTX App Earn
2022-07-31 09:00:00,DOGE,0.07383405,FTX App Earn
2022-07-31 09:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 10:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 10:00:00,DOGE,0.07383473,FTX App Earn
2022-07-31 11:00:00,DOGE,0.07383540,FTX App Earn
2022-07-31 11:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 12:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 12:00:00,DOGE,0.07383608,FTX App Earn
2022-07-31 13:00:00,DOGE,0.07383675,FTX App Earn
2022-07-31 13:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 14:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 14:00:00,DOGE,0.07383742,FTX App Earn
2022-07-31 15:00:00,DOGE,0.07383810,FTX App Earn
2022-07-31 15:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 16:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 16:00:00,DOGE,0.07383877,FTX App Earn
2022-07-31 17:00:00,DOGE,0.07383945,FTX App Earn
2022-07-31 17:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 18:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 18:00:00,DOGE,0.07384012,FTX App Earn
2022-07-31 19:00:00,DOGE,0.07384080,FTX App Earn
2022-07-31 19:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 20:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 20:00:00,DOGE,0.07384147,FTX App Earn
2022-07-31 21:00:00,DOGE,0.07384214,FTX App Earn
2022-07-31 21:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 22:00:00,USDT,0.00000987,FTX App Earn
2022-07-31 22:00:00,DOGE,0.07384282,FTX App Earn
2022-07-31 23:00:00,DOGE,0.07384349,FTX App Earn
2022-07-31 23:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 00:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 00:00:00,DOGE,0.07384417,FTX App Earn
2022-08-01 01:00:00,DOGE,0.07384484,FTX App Earn
2022-08-01 01:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 02:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 02:00:00,DOGE,0.07384552,FTX App Earn
2022-08-01 03:00:00,DOGE,0.07384619,FTX App Earn
2022-08-01 03:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 04:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 04:00:00,DOGE,0.07384686,FTX App Earn
2022-08-01 05:00:00,DOGE,0.07384754,FTX App Earn
2022-08-01 05:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 06:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 06:00:00,DOGE,0.07384821,FTX App Earn
2022-08-01 07:00:00,DOGE,0.07384889,FTX App Earn
2022-08-01 07:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 08:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 08:00:00,DOGE,0.07384956,FTX App Earn
2022-08-01 09:00:00,DOGE,0.07385024,FTX App Earn
2022-08-01 09:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 10:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 10:00:00,DOGE,0.07385091,FTX App Earn
2022-08-01 11:00:00,DOGE,0.07385159,FTX App Earn
2022-08-01 11:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 12:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 12:00:00,DOGE,0.07385226,FTX App Earn
2022-08-01 13:00:00,DOGE,0.07385293,FTX App Earn
2022-08-01 13:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 14:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 14:00:00,DOGE,0.07385361,FTX App Earn
2022-08-01 15:00:00,DOGE,0.07385428,FTX App Earn
2022-08-01 15:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 16:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 16:00:00,DOGE,0.07385496,FTX App Earn
2022-08-01 17:00:00,DOGE,0.07385563,FTX App Earn
2022-08-01 17:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 18:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 18:00:00,DOGE,0.07385631,FTX App Earn
2022-08-01 19:00:00,DOGE,0.07385698,FTX App Earn
2022-08-01 19:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 20:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 20:00:00,DOGE,0.07385766,FTX App Earn
2022-08-01 21:00:00,DOGE,0.07385833,FTX App Earn
2022-08-01 21:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 22:00:00,USDT,0.00000987,FTX App Earn
2022-08-01 22:00:00,DOGE,0.07385901,FTX App Earn
2022-08-01 23:00:00,DOGE,0.07385968,FTX App Earn
2022-08-01 23:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 00:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 00:00:00,DOGE,0.07386035,FTX App Earn
2022-08-02 01:00:00,DOGE,0.07386103,FTX App Earn
2022-08-02 01:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 02:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 02:00:00,DOGE,0.07386170,FTX App Earn
2022-08-02 03:00:00,DOGE,0.07386238,FTX App Earn
2022-08-02 03:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 04:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 04:00:00,DOGE,0.07386305,FTX App Earn
2022-08-02 05:00:00,DOGE,0.07386373,FTX App Earn
2022-08-02 05:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 06:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 06:00:00,DOGE,0.07386440,FTX App Earn
2022-08-02 07:00:00,DOGE,0.07386508,FTX App Earn
2022-08-02 07:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 08:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 08:00:00,DOGE,0.07386575,FTX App Earn
2022-08-02 09:00:00,DOGE,0.07386643,FTX App Earn
2022-08-02 09:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 10:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 10:00:00,DOGE,0.07386710,FTX App Earn
2022-08-02 11:00:00,DOGE,0.07386777,FTX App Earn
2022-08-02 11:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 12:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 12:00:00,DOGE,0.07386845,FTX App Earn
2022-08-02 13:00:00,DOGE,0.07386912,FTX App Earn
2022-08-02 13:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 14:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 14:00:00,DOGE,0.07386980,FTX App Earn
2022-08-02 15:00:00,DOGE,0.07387047,FTX App Earn
2022-08-02 15:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 16:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 16:00:00,DOGE,0.07387115,FTX App Earn
2022-08-02 17:00:00,DOGE,0.07387182,FTX App Earn
2022-08-02 17:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 18:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 18:00:00,DOGE,0.07387250,FTX App Earn
2022-08-02 19:00:00,DOGE,0.07387317,FTX App Earn
2022-08-02 19:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 20:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 20:00:00,DOGE,0.07387385,FTX App Earn
2022-08-02 21:00:00,DOGE,0.07387452,FTX App Earn
2022-08-02 21:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 22:00:00,USDT,0.00000987,FTX App Earn
2022-08-02 22:00:00,DOGE,0.07387520,FTX App Earn
2022-08-02 23:00:00,DOGE,0.07387587,FTX App Earn
2022-08-02 23:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 00:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 00:00:00,DOGE,0.07387654,FTX App Earn
2022-08-03 01:00:00,DOGE,0.07387722,FTX App Earn
2022-08-03 01:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 02:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 02:00:00,DOGE,0.07387789,FTX App Earn
2022-08-03 03:00:00,DOGE,0.07387857,FTX App Earn
2022-08-03 03:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 04:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 04:00:00,DOGE,0.07387924,FTX App Earn
2022-08-03 05:00:00,DOGE,0.07387992,FTX App Earn
2022-08-03 05:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 06:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 06:00:00,DOGE,0.07388059,FTX App Earn
2022-08-03 07:00:00,DOGE,0.07388127,FTX App Earn
2022-08-03 07:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 08:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 08:00:00,DOGE,0.07388194,FTX App Earn
2022-08-03 09:00:00,DOGE,0.07388262,FTX App Earn
2022-08-03 09:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 10:00:00,USDT,0.00000987,FTX App Earn
2022-08-03 10:00:00,DOGE,0.07388329,FTX App Earn
2022-08-03 11:00:00,DOGE,0.07388397,FTX App Earn
2022-08-03 11:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 12:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 12:00:00,DOGE,0.07388464,FTX App Earn
2022-08-03 13:00:00,DOGE,0.07388532,FTX App Earn
2022-08-03 13:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 14:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 14:00:00,DOGE,0.07388599,FTX App Earn
2022-08-03 15:00:00,DOGE,0.07388667,FTX App Earn
2022-08-03 15:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 16:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 16:00:00,DOGE,0.07388734,FTX App Earn
2022-08-03 17:00:00,DOGE,0.07388801,FTX App Earn
2022-08-03 17:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 18:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 18:00:00,DOGE,0.07388869,FTX App Earn
2022-08-03 19:00:00,DOGE,0.07388936,FTX App Earn
2022-08-03 19:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 20:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 20:00:00,DOGE,0.07389004,FTX App Earn
2022-08-03 21:00:00,DOGE,0.07389071,FTX App Earn
2022-08-03 21:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 22:00:00,USDT,0.00000988,FTX App Earn
2022-08-03 22:00:00,DOGE,0.07389139,FTX App Earn
2022-08-03 23:00:00,DOGE,0.07389206,FTX App Earn
2022-08-03 23:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 00:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 00:00:00,DOGE,0.07389274,FTX App Earn
2022-08-04 01:00:00,DOGE,0.07389341,FTX App Earn
2022-08-04 01:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 02:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 02:00:00,DOGE,0.07389409,FTX App Earn
2022-08-04 03:00:00,DOGE,0.07389476,FTX App Earn
2022-08-04 03:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 04:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 04:00:00,DOGE,0.07389544,FTX App Earn
2022-08-04 05:00:00,DOGE,0.07389611,FTX App Earn
2022-08-04 05:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 06:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 06:00:00,DOGE,0.07389679,FTX App Earn
2022-08-04 07:00:00,DOGE,0.07389746,FTX App Earn
2022-08-04 07:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 08:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 08:00:00,DOGE,0.07389814,FTX App Earn
2022-08-04 09:00:00,DOGE,0.07389881,FTX App Earn
2022-08-04 09:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 10:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 10:00:00,DOGE,0.07389949,FTX App Earn
2022-08-04 11:00:00,DOGE,0.07390016,FTX App Earn
2022-08-04 11:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 12:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 12:00:00,DOGE,0.07390084,FTX App Earn
2022-08-04 13:00:00,DOGE,0.07390084,FTX App Earn
2022-08-04 13:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 14:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 14:00:00,DOGE,0.07390219,FTX App Earn
2022-08-04 15:00:00,DOGE,0.07390286,FTX App Earn
2022-08-04 15:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 16:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 16:00:00,DOGE,0.07390354,FTX App Earn
2022-08-04 17:00:00,DOGE,0.07390421,FTX App Earn
2022-08-04 17:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 18:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 18:00:00,DOGE,0.07390489,FTX App Earn
2022-08-04 19:00:00,DOGE,0.07390556,FTX App Earn
2022-08-04 19:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 20:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 20:00:00,DOGE,0.07390624,FTX App Earn
2022-08-04 21:00:00,DOGE,0.07390691,FTX App Earn
2022-08-04 21:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 22:00:00,USDT,0.00000988,FTX App Earn
2022-08-04 22:00:00,DOGE,0.07390759,FTX App Earn
2022-08-04 23:00:00,DOGE,0.07390826,FTX App Earn
2022-08-04 23:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 00:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 00:00:00,DOGE,0.07390894,FTX App Earn
2022-08-05 01:00:00,DOGE,0.07390961,FTX App Earn
2022-08-05 01:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 02:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 02:00:00,DOGE,0.07391029,FTX App Earn
2022-08-05 03:00:00,DOGE,0.07391096,FTX App Earn
2022-08-05 03:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 04:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 04:00:00,DOGE,0.07391164,FTX App Earn
2022-08-05 05:00:00,DOGE,0.07391231,FTX App Earn
2022-08-05 05:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 06:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 06:00:00,DOGE,0.07391299,FTX App Earn
2022-08-05 07:00:00,DOGE,0.07391366,FTX App Earn
2022-08-05 07:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 08:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 08:00:00,DOGE,0.07391434,FTX App Earn
2022-08-05 09:00:00,DOGE,0.07391501,FTX App Earn
2022-08-05 09:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 10:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 10:00:00,DOGE,0.07391569,FTX App Earn
2022-08-05 11:00:00,DOGE,0.07391636,FTX App Earn
2022-08-05 11:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 12:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 12:00:00,DOGE,0.07391704,FTX App Earn
2022-08-05 13:00:00,DOGE,0.07391771,FTX App Earn
2022-08-05 13:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 14:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 14:00:00,DOGE,0.07391839,FTX App Earn
2022-08-05 15:00:00,DOGE,0.07391906,FTX App Earn
2022-08-05 15:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 16:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 16:00:00,DOGE,0.07391974,FTX App Earn
2022-08-05 17:00:00,DOGE,0.07392041,FTX App Earn
2022-08-05 17:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 18:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 18:00:00,DOGE,0.07392109,FTX App Earn
2022-08-05 19:00:00,DOGE,0.07392176,FTX App Earn
2022-08-05 19:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 20:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 20:00:00,DOGE,0.07392244,FTX App Earn
2022-08-05 21:00:00,DOGE,0.07392311,FTX App Earn
2022-08-05 21:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 22:00:00,USDT,0.00000988,FTX App Earn
2022-08-05 22:00:00,DOGE,0.07392379,FTX App Earn
2022-08-05 23:00:00,DOGE,0.07392446,FTX App Earn
2022-08-05 23:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 00:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 00:00:00,DOGE,0.07392514,FTX App Earn
2022-08-06 01:00:00,DOGE,0.07392581,FTX App Earn
2022-08-06 01:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 02:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 02:00:00,DOGE,0.07392649,FTX App Earn
2022-08-06 03:00:00,DOGE,0.07392716,FTX App Earn
2022-08-06 03:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 04:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 04:00:00,DOGE,0.07392784,FTX App Earn
2022-08-06 05:00:00,DOGE,0.07392851,FTX App Earn
2022-08-06 05:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 06:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 06:00:00,DOGE,0.07392919,FTX App Earn
2022-08-06 07:00:00,DOGE,0.07392986,FTX App Earn
2022-08-06 07:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 08:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 08:00:00,DOGE,0.07393054,FTX App Earn
2022-08-06 09:00:00,DOGE,0.07393121,FTX App Earn
2022-08-06 09:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 10:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 10:00:00,DOGE,0.07393189,FTX App Earn
2022-08-06 11:00:00,DOGE,0.07393256,FTX App Earn
2022-08-06 11:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 12:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 12:00:00,DOGE,0.07393324,FTX App Earn
2022-08-06 13:00:00,DOGE,0.07393391,FTX App Earn
2022-08-06 13:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 14:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 14:00:00,DOGE,0.07393459,FTX App Earn
2022-08-06 15:00:00,DOGE,0.07393526,FTX App Earn
2022-08-06 15:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 16:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 16:00:00,DOGE,0.07393594,FTX App Earn
2022-08-06 17:00:00,DOGE,0.07393661,FTX App Earn
2022-08-06 17:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 18:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 18:00:00,DOGE,0.07393729,FTX App Earn
2022-08-06 19:00:00,DOGE,0.07393796,FTX App Earn
2022-08-06 19:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 20:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 20:00:00,DOGE,0.07393864,FTX App Earn
2022-08-06 21:00:00,DOGE,0.07393932,FTX App Earn
2022-08-06 21:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 22:00:00,USDT,0.00000988,FTX App Earn
2022-08-06 22:00:00,DOGE,0.07393999,FTX App Earn
2022-08-06 23:00:00,DOGE,0.07394067,FTX App Earn
2022-08-06 23:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 00:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 00:00:00,DOGE,0.07394134,FTX App Earn
2022-08-07 01:00:00,DOGE,0.07394202,FTX App Earn
2022-08-07 01:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 02:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 02:00:00,DOGE,0.07394269,FTX App Earn
2022-08-07 03:00:00,DOGE,0.07394337,FTX App Earn
2022-08-07 03:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 04:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 04:00:00,DOGE,0.07394404,FTX App Earn
2022-08-07 05:00:00,DOGE,0.07394472,FTX App Earn
2022-08-07 05:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 06:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 06:00:00,DOGE,0.07394539,FTX App Earn
2022-08-07 07:00:00,DOGE,0.07394607,FTX App Earn
2022-08-07 07:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 08:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 08:00:00,DOGE,0.07394674,FTX App Earn
2022-08-07 09:00:00,DOGE,0.07394742,FTX App Earn
2022-08-07 09:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 10:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 10:00:00,DOGE,0.07394809,FTX App Earn
2022-08-07 11:00:00,DOGE,0.07394877,FTX App Earn
2022-08-07 11:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 12:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 12:00:00,DOGE,0.07394944,FTX App Earn
2022-08-07 13:00:00,DOGE,0.07395012,FTX App Earn
2022-08-07 13:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 14:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 14:00:00,DOGE,0.07395080,FTX App Earn
2022-08-07 15:00:00,DOGE,0.07395147,FTX App Earn
2022-08-07 15:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 16:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 16:00:00,DOGE,0.07395215,FTX App Earn
2022-08-07 17:00:00,DOGE,0.07395282,FTX App Earn
2022-08-07 17:00:00,USDT,0.00000988,FTX App Earn
2022-08-07 18:00:00,USDT,0.00000988,FTX App Earn
